0115_2018_189,16:21,66,0,food,Chan Chan,eating
0115_2018_189,16:22,63,7,food,Chan Chan,eating
0115_2018_189,16:23,68,0,food,Chan Chan,eating
0115_2018_189,16:24,65,0,food,Chan Chan,eating
0115_2018_189,16:25,59,0,food,Chan Chan,eating
0115_2018_189,16:26,62,0,food,Chan Chan,eating
0115_2018_189,16:27,61,0,food,Chan Chan,eating
0115_2018_189,16:28,60,0,food,Chan Chan,eating
0115_2018_189,16:29,60,0,food,Chan Chan,eating
0115_2018_189,16:30,58,0,food,Chan Chan,eating
0115_2018_189,16:31,60,0,food,Chan Chan,eating
0115_2018_189,16:32,61,0,food,Chan Chan,eating
0115_2018_189,16:33,60,0,food,Chan Chan,eating
0115_2018_189,16:34,62,0,food,Chan Chan,eating
0115_2018_189,16:35,62,0,food,Chan Chan,eating
0115_2018_189,16:36,66,0,food,Chan Chan,eating
0115_2018_189,16:37,66,0,food,Chan Chan,eating
0115_2018_189,16:38,66,0,food,Chan Chan,eating
0115_2018_189,16:39,66,0,food,Chan Chan,eating
0115_2018_189,16:40,66,0,food,Chan Chan,eating
0115_2018_189,16:41,75,0,food,Chan Chan,eating
0115_2018_189,16:42,77,0,food,Chan Chan,eating
0115_2018_189,16:43,79,0,food,Chan Chan,eating
0115_2018_189,16:44,74,0,food,Chan Chan,eating
0115_2018_189,16:45,74,0,food,Chan Chan,eating
0115_2018_189,16:46,74,0,food,Chan Chan,eating
0115_2018_189,16:47,78,0,food,Chan Chan,eating
0115_2018_189,16:48,82,0,food,Chan Chan,eating
0115_2018_189,16:49,81,0,food,Chan Chan,eating
0115_2018_189,16:50,75,0,food,Chan Chan,eating
0115_2018_189,16:51,78,0,food,Chan Chan,eating
0115_2018_189,16:52,78,0,food,Chan Chan,eating
0115_2018_189,16:53,74,0,food,Chan Chan,eating
0115_2018_189,16:54,71,0,food,Chan Chan,eating
0115_2018_189,16:55,76,0,food,Chan Chan,eating
0115_2018_189,16:56,79,0,food,Chan Chan,eating
0115_2018_189,16:57,79,0,food,Chan Chan,eating
0115_2018_189,16:58,75,0,food,Chan Chan,eating
0115_2018_189,16:59,76,0,food,Chan Chan,eating
0115_2018_189,17:00,77,0,food,Chan Chan,eating
0115_2018_189,17:01,81,0,food,Chan Chan,eating
0115_2018_189,17:02,75,0,food,Chan Chan,eating
0115_2018_189,17:03,76,9,food,Chan Chan,eating
0115_2018_189,17:04,73,82,food,Chan Chan,eating
0115_2018_189,17:05,80,0,food,Chan Chan,eating
0118_2018_122,11:01,64,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:02,64,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:03,65,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:04,65,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:05,63,13,cafe,Mimi's Cafe,eating
0118_2018_122,11:06,64,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:07,64,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:08,62,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:09,62,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:10,65,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:11,61,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:12,60,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:13,62,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:14,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:15,67,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:16,66,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:17,64,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:18,66,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:19,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:20,69,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:21,71,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:22,71,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:23,71,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:24,70,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:25,66,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:26,69,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:27,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:28,72,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:29,71,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:30,69,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:31,67,5,cafe,Mimi's Cafe,eating
0118_2018_122,11:32,72,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:33,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:34,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:35,74,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:36,73,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:37,71,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:38,70,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:39,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:40,73,0,cafe,Mimi's Cafe,eating
